Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	gamma	speciation_rates[1]	total_speciation	turnover
788	0	-31.68012	-34.83251	3.152392	0.04706942	0.1326258	0.0057598	0.0057598	0.0057598	0.0057598	0.0057598	0.0057598	0.0057598	0.0057598	0.0057598	0.0057598	0.0057598	0.0057598	0.0057598	0.0057598	0.0057598	0.0057598	0.0057598	0.0057598	0.0057598	0.0057598	0.0057598	0.0057598	0.0057598	0.1666022	0.0470694	0.04706942	0.1223682
789	1	-32.53133	-35.02933	2.498	0.05214326	0.1653671	0.0131386	0.0131386	0.0131386	0.0131386	0.0131386	0.0131386	0.0131386	0.0131386	0.0131386	0.0131386	0.0131386	0.0131386	0.0131386	0.0131386	0.0131386	0.0131386	0.0131386	0.0131386	0.0131386	0.0131386	0.0131386	0.0131386	0.0131386	0.1735757	0.0521433	0.05214326	0.2519717
790	0	-30.58202	-35.26929	4.687267	0.04706942	0.08902258	0.0010292	0.0010292	0.0010292	0.0010292	0.0010292	0.0010292	0.0010292	0.0010292	0.0010292	0.0010292	0.0010292	0.0010292	0.0010292	0.0010292	0.0010292	0.0010292	0.0010292	0.0010292	0.0010292	0.0010292	0.0010292	0.0010292	0.0010292	0.05671794	0.0470694	0.04706942	0.02186551
791	1	-32.43391	-35.705	3.271095	0.06436005	0.1443817	0.0297819	0.0297819	0.0297819	0.0297819	0.0297819	0.0297819	0.0297819	0.0297819	0.0297819	0.0297819	0.0297819	0.0297819	0.0297819	0.0297819	0.0297819	0.0297819	0.0297819	0.0297819	0.0297819	0.0297819	0.0297819	0.0297819	0.0297819	0.05531224	0.0643601	0.06436005	0.4627383
792	0	-31.52946	-35.57308	4.043623	0.05373628	0.0430084	0.0026652	0.0026652	0.0026652	0.0026652	0.0026652	0.0026652	0.0026652	0.0026652	0.0026652	0.0026652	0.0026652	0.0026652	0.0026652	0.0026652	0.0026652	0.0026652	0.0026652	0.0026652	0.0026652	0.0026652	0.0026652	0.0026652	0.0026652	0.1332954	0.0537363	0.05373628	0.04959775
793	1	-32.79838	-37.54192	4.743537	0.05840688	0.03872599	0.00778995	0.00778995	0.00778995	0.00778995	0.00778995	0.00778995	0.00778995	0.00778995	0.00778995	0.00778995	0.00778995	0.00778995	0.00778995	0.00778995	0.00778995	0.00778995	0.00778995	0.00778995	0.00778995	0.00778995	0.00778995	0.00778995	0.00778995	0.04390646	0.0584069	0.05840688	0.1333738
794	0	-33.93201	-36.52499	2.592977	0.06574689	0.1218809	0.0402384	0.0402384	0.0402384	0.0402384	0.0402384	0.0402384	0.0402384	0.0402384	0.0402384	0.0402384	0.0402384	0.0402384	0.0402384	0.0402384	0.0402384	0.0402384	0.0402384	0.0402384	0.0402384	0.0402384	0.0402384	0.0402384	0.0402384	0.1385936	0.0657469	0.06574689	0.6120191
795	1	-31.57616	-35.10535	3.529187	0.05840688	0.07447082	0.000104077	0.000104077	0.000104077	0.000104077	0.000104077	0.000104077	0.000104077	0.000104077	0.000104077	0.000104077	0.000104077	0.000104077	0.000104077	0.000104077	0.000104077	0.000104077	0.000104077	0.000104077	0.000104077	0.000104077	0.000104077	0.000104077	0.000104077	0.1295966	0.0584069	0.05840688	0.001781931
796	0	-32.12931	-35.18568	3.056367	0.06574689	0.1037453	0.0167233	0.0167233	0.0167233	0.0167233	0.0167233	0.0167233	0.0167233	0.0167233	0.0167233	0.0167233	0.0167233	0.0167233	0.0167233	0.0167233	0.0167233	0.0167233	0.0167233	0.0167233	0.0167233	0.0167233	0.0167233	0.0167233	0.0167233	0.1103902	0.0657469	0.06574689	0.2543595
797	1	-32.33766	-35.31649	2.978839	0.05840688	0.0772639	0.0119595	0.0119595	0.0119595	0.0119595	0.0119595	0.0119595	0.0119595	0.0119595	0.0119595	0.0119595	0.0119595	0.0119595	0.0119595	0.0119595	0.0119595	0.0119595	0.0119595	0.0119595	0.0119595	0.0119595	0.0119595	0.0119595	0.0119595	0.1818383	0.0584069	0.05840688	0.2047626
798	0	-31.52067	-35.17873	3.658062	0.062568	0.1233152	0.00130479	0.00130479	0.00130479	0.00130479	0.00130479	0.00130479	0.00130479	0.00130479	0.00130479	0.00130479	0.00130479	0.00130479	0.00130479	0.00130479	0.00130479	0.00130479	0.00130479	0.00130479	0.00130479	0.00130479	0.00130479	0.00130479	0.00130479	0.04676783	0.062568	0.062568	0.02085403
799	1	-32.54782	-36.6956	4.147784	0.03681182	0.08047505	0.00966681	0.00966681	0.00966681	0.00966681	0.00966681	0.00966681	0.00966681	0.00966681	0.00966681	0.00966681	0.00966681	0.00966681	0.00966681	0.00966681	0.00966681	0.00966681	0.00966681	0.00966681	0.00966681	0.00966681	0.00966681	0.00966681	0.00966681	0.17122	0.0368118	0.03681182	0.2626008
800	0	-32.37287	-35.94775	3.574879	0.07023621	0.09582839	0.00530307	0.00530307	0.00530307	0.00530307	0.00530307	0.00530307	0.00530307	0.00530307	0.00530307	0.00530307	0.00530307	0.00530307	0.00530307	0.00530307	0.00530307	0.00530307	0.00530307	0.00530307	0.00530307	0.00530307	0.00530307	0.00530307	0.00530307	0.04369494	0.0702362	0.07023621	0.07550333
801	1	-32.45553	-37.07404	4.618514	0.0449958	0.08980192	0.0196165	0.0196165	0.0196165	0.0196165	0.0196165	0.0196165	0.0196165	0.0196165	0.0196165	0.0196165	0.0196165	0.0196165	0.0196165	0.0196165	0.0196165	0.0196165	0.0196165	0.0196165	0.0196165	0.0196165	0.0196165	0.0196165	0.0196165	0.07332714	0.0449958	0.0449958	0.4359635
802	0	-31.87085	-35.22007	3.349219	0.05743098	0.07767321	0.0135744	0.0135744	0.0135744	0.0135744	0.0135744	0.0135744	0.0135744	0.0135744	0.0135744	0.0135744	0.0135744	0.0135744	0.0135744	0.0135744	0.0135744	0.0135744	0.0135744	0.0135744	0.0135744	0.0135744	0.0135744	0.0135744	0.0135744	0.1493388	0.057431	0.05743098	0.2363595
803	1	-31.4581	-36.24262	4.784515	0.0449958	0.1154493	0.0140355	0.0140355	0.0140355	0.0140355	0.0140355	0.0140355	0.0140355	0.0140355	0.0140355	0.0140355	0.0140355	0.0140355	0.0140355	0.0140355	0.0140355	0.0140355	0.0140355	0.0140355	0.0140355	0.0140355	0.0140355	0.0140355	0.0140355	0.03107976	0.0449958	0.0449958	0.3119288
804	0	-30.97251	-34.88283	3.910322	0.04357944	0.08672885	0.0003681	0.0003681	0.0003681	0.0003681	0.0003681	0.0003681	0.0003681	0.0003681	0.0003681	0.0003681	0.0003681	0.0003681	0.0003681	0.0003681	0.0003681	0.0003681	0.0003681	0.0003681	0.0003681	0.0003681	0.0003681	0.0003681	0.0003681	0.1544004	0.0435794	0.04357944	0.008446632
805	1	-33.48387	-36.8476	3.363733	0.08254008	0.07360045	0.0289953	0.0289953	0.0289953	0.0289953	0.0289953	0.0289953	0.0289953	0.0289953	0.0289953	0.0289953	0.0289953	0.0289953	0.0289953	0.0289953	0.0289953	0.0289953	0.0289953	0.0289953	0.0289953	0.0289953	0.0289953	0.0289953	0.0289953	0.02465666	0.0825401	0.08254008	0.3512875
806	0	-34.26895	-35.12693	0.8579822	0.06926414	0.2625933	0.0166778	0.0166778	0.0166778	0.0166778	0.0166778	0.0166778	0.0166778	0.0166778	0.0166778	0.0166778	0.0166778	0.0166778	0.0166778	0.0166778	0.0166778	0.0166778	0.0166778	0.0166778	0.0166778	0.0166778	0.0166778	0.0166778	0.0166778	0.1535482	0.0692641	0.06926414	0.2407853
807	1	-34.71437	-37.23412	2.519742	0.08254008	0.1197344	0.0607275	0.0607275	0.0607275	0.0607275	0.0607275	0.0607275	0.0607275	0.0607275	0.0607275	0.0607275	0.0607275	0.0607275	0.0607275	0.0607275	0.0607275	0.0607275	0.0607275	0.0607275	0.0607275	0.0607275	0.0607275	0.0607275	0.0607275	0.06292182	0.0825401	0.08254008	0.7357329
808	0	-31.59879	-35.08705	3.488262	0.04838905	0.1598692	0.0103813	0.0103813	0.0103813	0.0103813	0.0103813	0.0103813	0.0103813	0.0103813	0.0103813	0.0103813	0.0103813	0.0103813	0.0103813	0.0103813	0.0103813	0.0103813	0.0103813	0.0103813	0.0103813	0.0103813	0.0103813	0.0103813	0.0103813	0.09908126	0.048389	0.04838905	0.2145392
809	1	-31.4575	-35.0661	3.608604	0.06012754	0.1551532	0.000477462	0.000477462	0.000477462	0.000477462	0.000477462	0.000477462	0.000477462	0.000477462	0.000477462	0.000477462	0.000477462	0.000477462	0.000477462	0.000477462	0.000477462	0.000477462	0.000477462	0.000477462	0.000477462	0.000477462	0.000477462	0.000477462	0.000477462	0.03224877	0.0601275	0.06012754	0.007940819
810	0	-31.91025	-35.67205	3.761796	0.05649668	0.1039508	0.0202216	0.0202216	0.0202216	0.0202216	0.0202216	0.0202216	0.0202216	0.0202216	0.0202216	0.0202216	0.0202216	0.0202216	0.0202216	0.0202216	0.0202216	0.0202216	0.0202216	0.0202216	0.0202216	0.0202216	0.0202216	0.0202216	0.0202216	0.08654044	0.0564967	0.05649668	0.3579258
811	1	-33.17489	-37.99648	4.821597	0.02257918	0.1423168	0.00161717	0.00161717	0.00161717	0.00161717	0.00161717	0.00161717	0.00161717	0.00161717	0.00161717	0.00161717	0.00161717	0.00161717	0.00161717	0.00161717	0.00161717	0.00161717	0.00161717	0.00161717	0.00161717	0.00161717	0.00161717	0.00161717	0.00161717	0.1141566	0.0225792	0.02257918	0.07162237
812	0	-32.28461	-37.70462	5.420013	0.02700424	0.04991484	0.00123583	0.00123583	0.00123583	0.00123583	0.00123583	0.00123583	0.00123583	0.00123583	0.00123583	0.00123583	0.00123583	0.00123583	0.00123583	0.00123583	0.00123583	0.00123583	0.00123583	0.00123583	0.00123583	0.00123583	0.00123583	0.00123583	0.00123583	0.1242818	0.0270042	0.02700424	0.04576447
813	1	-33.98596	-39.6935	5.707536	0.02104048	0.05595509	0.00424462	0.00424462	0.00424462	0.00424462	0.00424462	0.00424462	0.00424462	0.00424462	0.00424462	0.00424462	0.00424462	0.00424462	0.00424462	0.00424462	0.00424462	0.00424462	0.00424462	0.00424462	0.00424462	0.00424462	0.00424462	0.00424462	0.00424462	0.1197257	0.0210405	0.02104048	0.2017359
814	0	-31.53522	-36.12465	4.589426	0.04853818	0.07527294	0.0127425	0.0127425	0.0127425	0.0127425	0.0127425	0.0127425	0.0127425	0.0127425	0.0127425	0.0127425	0.0127425	0.0127425	0.0127425	0.0127425	0.0127425	0.0127425	0.0127425	0.0127425	0.0127425	0.0127425	0.0127425	0.0127425	0.0127425	0.072805	0.0485382	0.04853818	0.2625254
815	1	-30.68641	-35.28295	4.596545	0.04293256	0.09076517	0.00190739	0.00190739	0.00190739	0.00190739	0.00190739	0.00190739	0.00190739	0.00190739	0.00190739	0.00190739	0.00190739	0.00190739	0.00190739	0.00190739	0.00190739	0.00190739	0.00190739	0.00190739	0.00190739	0.00190739	0.00190739	0.00190739	0.00190739	0.0850215	0.0429326	0.04293256	0.04442756
816	0	-31.76017	-35.92668	4.166507	0.05260586	0.1278735	0.0201651	0.0201651	0.0201651	0.0201651	0.0201651	0.0201651	0.0201651	0.0201651	0.0201651	0.0201651	0.0201651	0.0201651	0.0201651	0.0201651	0.0201651	0.0201651	0.0201651	0.0201651	0.0201651	0.0201651	0.0201651	0.0201651	0.0201651	0.04187314	0.0526059	0.05260586	0.3833251
817	1	-31.83136	-37.32254	5.491171	0.02709671	0.08599767	0.000763758	0.000763758	0.000763758	0.000763758	0.000763758	0.000763758	0.000763758	0.000763758	0.000763758	0.000763758	0.000763758	0.000763758	0.000763758	0.000763758	0.000763758	0.000763758	0.000763758	0.000763758	0.000763758	0.000763758	0.000763758	0.000763758	0.000763758	0.08061442	0.0270967	0.02709671	0.02818637
818	0	-31.15202	-34.75338	3.60136	0.05260586	0.1683552	0.00532827	0.00532827	0.00532827	0.00532827	0.00532827	0.00532827	0.00532827	0.00532827	0.00532827	0.00532827	0.00532827	0.00532827	0.00532827	0.00532827	0.00532827	0.00532827	0.00532827	0.00532827	0.00532827	0.00532827	0.00532827	0.00532827	0.00532827	0.05790611	0.0526059	0.05260586	0.1012865
819	1	-32.66226	-35.37046	2.708202	0.0650738	0.1967685	0.0166262	0.0166262	0.0166262	0.0166262	0.0166262	0.0166262	0.0166262	0.0166262	0.0166262	0.0166262	0.0166262	0.0166262	0.0166262	0.0166262	0.0166262	0.0166262	0.0166262	0.0166262	0.0166262	0.0166262	0.0166262	0.0166262	0.0166262	0.05559603	0.0650738	0.0650738	0.2554984
820	0	-31.17331	-35.53535	4.362036	0.05260586	0.1414351	0.01159	0.01159	0.01159	0.01159	0.01159	0.01159	0.01159	0.01159	0.01159	0.01159	0.01159	0.01159	0.01159	0.01159	0.01159	0.01159	0.01159	0.01159	0.01159	0.01159	0.01159	0.01159	0.01159	0.008758588	0.0526059	0.05260586	0.2203181
821	1	-31.9591	-35.61592	3.656824	0.0650738	0.1462422	0.0203758	0.0203758	0.0203758	0.0203758	0.0203758	0.0203758	0.0203758	0.0203758	0.0203758	0.0203758	0.0203758	0.0203758	0.0203758	0.0203758	0.0203758	0.0203758	0.0203758	0.0203758	0.0203758	0.0203758	0.0203758	0.0203758	0.0203758	0.01126018	0.0650738	0.0650738	0.3131181
822	0	-30.72603	-35.58713	4.861107	0.05193954	0.08984478	0.00137047	0.00137047	0.00137047	0.00137047	0.00137047	0.00137047	0.00137047	0.00137047	0.00137047	0.00137047	0.00137047	0.00137047	0.00137047	0.00137047	0.00137047	0.00137047	0.00137047	0.00137047	0.00137047	0.00137047	0.00137047	0.00137047	0.00137047	0.01382018	0.0519395	0.05193954	0.02638585
823	1	-32.0857	-35.50608	3.420388	0.06424955	0.1467475	0.0254463	0.0254463	0.0254463	0.0254463	0.0254463	0.0254463	0.0254463	0.0254463	0.0254463	0.0254463	0.0254463	0.0254463	0.0254463	0.0254463	0.0254463	0.0254463	0.0254463	0.0254463	0.0254463	0.0254463	0.0254463	0.0254463	0.0254463	0.0385774	0.0642496	0.06424955	0.3960544
824	0	-33.41689	-38.28511	4.868219	0.05193954	0.07896243	0.0305624	0.0305624	0.0305624	0.0305624	0.0305624	0.0305624	0.0305624	0.0305624	0.0305624	0.0305624	0.0305624	0.0305624	0.0305624	0.0305624	0.0305624	0.0305624	0.0305624	0.0305624	0.0305624	0.0305624	0.0305624	0.0305624	0.0305624	0.02399134	0.0519395	0.05193954	0.5884219
825	1	-32.05577	-36.04839	3.992619	0.06424955	0.06512196	0.00952095	0.00952095	0.00952095	0.00952095	0.00952095	0.00952095	0.00952095	0.00952095	0.00952095	0.00952095	0.00952095	0.00952095	0.00952095	0.00952095	0.00952095	0.00952095	0.00952095	0.00952095	0.00952095	0.00952095	0.00952095	0.00952095	0.00952095	0.06297981	0.0642496	0.06424955	0.148187
826	0	-31.20568	-36.55482	5.349142	0.04525355	0.06884852	0.00468447	0.00468447	0.00468447	0.00468447	0.00468447	0.00468447	0.00468447	0.00468447	0.00468447	0.00468447	0.00468447	0.00468447	0.00468447	0.00468447	0.00468447	0.00468447	0.00468447	0.00468447	0.00468447	0.00468447	0.00468447	0.00468447	0.00468447	0.01991098	0.0452535	0.04525355	0.1035161
827	1	-30.80814	-35.61493	4.806788	0.05080997	0.0811734	0.00119264	0.00119264	0.00119264	0.00119264	0.00119264	0.00119264	0.00119264	0.00119264	0.00119264	0.00119264	0.00119264	0.00119264	0.00119264	0.00119264	0.00119264	0.00119264	0.00119264	0.00119264	0.00119264	0.00119264	0.00119264	0.00119264	0.00119264	0.03365036	0.05081	0.05080997	0.02347265
828	0	-31.31264	-35.7134	4.400756	0.03843996	0.0981969	0.00469535	0.00469535	0.00469535	0.00469535	0.00469535	0.00469535	0.00469535	0.00469535	0.00469535	0.00469535	0.00469535	0.00469535	0.00469535	0.00469535	0.00469535	0.00469535	0.00469535	0.00469535	0.00469535	0.00469535	0.00469535	0.00469535	0.00469535	0.1199463	0.03844	0.03843996	0.1221477
829	1	-30.85653	-35.46672	4.610192	0.05080997	0.08517077	0.00416274	0.00416274	0.00416274	0.00416274	0.00416274	0.00416274	0.00416274	0.00416274	0.00416274	0.00416274	0.00416274	0.00416274	0.00416274	0.00416274	0.00416274	0.00416274	0.00416274	0.00416274	0.00416274	0.00416274	0.00416274	0.00416274	0.00416274	0.04931259	0.05081	0.05080997	0.08192771
830	0	-30.77408	-35.1834	4.409319	0.03843996	0.1214302	0.000524881	0.000524881	0.000524881	0.000524881	0.000524881	0.000524881	0.000524881	0.000524881	0.000524881	0.000524881	0.000524881	0.000524881	0.000524881	0.000524881	0.000524881	0.000524881	0.000524881	0.000524881	0.000524881	0.000524881	0.000524881	0.000524881	0.000524881	0.09585658	0.03844	0.03843996	0.01365457
831	1	-33.22749	-38.50113	5.273645	0.03411611	0.1044796	0.0164121	0.0164121	0.0164121	0.0164121	0.0164121	0.0164121	0.0164121	0.0164121	0.0164121	0.0164121	0.0164121	0.0164121	0.0164121	0.0164121	0.0164121	0.0164121	0.0164121	0.0164121	0.0164121	0.0164121	0.0164121	0.0164121	0.0164121	0.04829661	0.0341161	0.03411611	0.481065
832	0	-34.20481	-36.87703	2.672217	0.08898299	0.07978617	0.0548259	0.0548259	0.0548259	0.0548259	0.0548259	0.0548259	0.0548259	0.0548259	0.0548259	0.0548259	0.0548259	0.0548259	0.0548259	0.0548259	0.0548259	0.0548259	0.0548259	0.0548259	0.0548259	0.0548259	0.0548259	0.0548259	0.0548259	0.05495688	0.088983	0.08898299	0.6161393
833	1	-33.67273	-36.04001	2.367272	0.088576	0.1437899	0.030506	0.030506	0.030506	0.030506	0.030506	0.030506	0.030506	0.030506	0.030506	0.030506	0.030506	0.030506	0.030506	0.030506	0.030506	0.030506	0.030506	0.030506	0.030506	0.030506	0.030506	0.030506	0.030506	0.02351118	0.088576	0.088576	0.344405
834	0	-32.87876	-35.25198	2.373219	0.07293716	0.1725642	0.0126264	0.0126264	0.0126264	0.0126264	0.0126264	0.0126264	0.0126264	0.0126264	0.0126264	0.0126264	0.0126264	0.0126264	0.0126264	0.0126264	0.0126264	0.0126264	0.0126264	0.0126264	0.0126264	0.0126264	0.0126264	0.0126264	0.0126264	0.07343123	0.0729372	0.07293716	0.1731137
835	1	-32.74277	-37.41976	4.676988	0.02603617	0.19984	0.000287295	0.000287295	0.000287295	0.000287295	0.000287295	0.000287295	0.000287295	0.000287295	0.000287295	0.000287295	0.000287295	0.000287295	0.000287295	0.000287295	0.000287295	0.000287295	0.000287295	0.000287295	0.000287295	0.000287295	0.000287295	0.000287295	0.000287295	0.05356724	0.0260362	0.02603617	0.01103446
836	0	-31.74969	-35.57902	3.829333	0.06478813	0.111783	0.0210524	0.0210524	0.0210524	0.0210524	0.0210524	0.0210524	0.0210524	0.0210524	0.0210524	0.0210524	0.0210524	0.0210524	0.0210524	0.0210524	0.0210524	0.0210524	0.0210524	0.0210524	0.0210524	0.0210524	0.0210524	0.0210524	0.0210524	0.02991678	0.0647881	0.06478813	0.3249423
837	1	-32.8038	-35.96772	3.163915	0.03270006	0.2487739	0.000715965	0.000715965	0.000715965	0.000715965	0.000715965	0.000715965	0.000715965	0.000715965	0.000715965	0.000715965	0.000715965	0.000715965	0.000715965	0.000715965	0.000715965	0.000715965	0.000715965	0.000715965	0.000715965	0.000715965	0.000715965	0.000715965	0.000715965	0.1221547	0.0327001	0.03270006	0.02189491
838	0	-32.70299	-37.01492	4.311937	0.05859263	0.08143991	0.0295524	0.0295524	0.0295524	0.0295524	0.0295524	0.0295524	0.0295524	0.0295524	0.0295524	0.0295524	0.0295524	0.0295524	0.0295524	0.0295524	0.0295524	0.0295524	0.0295524	0.0295524	0.0295524	0.0295524	0.0295524	0.0295524	0.0295524	0.04341074	0.0585926	0.05859263	0.5043699
839	1	-33.59309	-36.96664	3.373543	0.04939453	0.1198871	0.0271045	0.0271045	0.0271045	0.0271045	0.0271045	0.0271045	0.0271045	0.0271045	0.0271045	0.0271045	0.0271045	0.0271045	0.0271045	0.0271045	0.0271045	0.0271045	0.0271045	0.0271045	0.0271045	0.0271045	0.0271045	0.0271045	0.0271045	0.1454375	0.0493945	0.04939453	0.5487345
840	0	-34.074	-38.95059	4.876597	0.05859263	0.057103	0.0334974	0.0334974	0.0334974	0.0334974	0.0334974	0.0334974	0.0334974	0.0334974	0.0334974	0.0334974	0.0334974	0.0334974	0.0334974	0.0334974	0.0334974	0.0334974	0.0334974	0.0334974	0.0334974	0.0334974	0.0334974	0.0334974	0.0334974	0.01128165	0.0585926	0.05859263	0.5716992
841	1	-31.1366	-35.58459	4.447985	0.04939453	0.07520737	0.0075387	0.0075387	0.0075387	0.0075387	0.0075387	0.0075387	0.0075387	0.0075387	0.0075387	0.0075387	0.0075387	0.0075387	0.0075387	0.0075387	0.0075387	0.0075387	0.0075387	0.0075387	0.0075387	0.0075387	0.0075387	0.0075387	0.0075387	0.082673	0.0493945	0.04939453	0.1526222
842	0	-31.17726	-35.14863	3.971376	0.05980255	0.1314206	0.00926554	0.00926554	0.00926554	0.00926554	0.00926554	0.00926554	0.00926554	0.00926554	0.00926554	0.00926554	0.00926554	0.00926554	0.00926554	0.00926554	0.00926554	0.00926554	0.00926554	0.00926554	0.00926554	0.00926554	0.00926554	0.00926554	0.00926554	0.02135181	0.0598026	0.05980255	0.1549355
843	1	-33.76474	-36.87051	3.105777	0.04939453	0.09678568	0.0246624	0.0246624	0.0246624	0.0246624	0.0246624	0.0246624	0.0246624	0.0246624	0.0246624	0.0246624	0.0246624	0.0246624	0.0246624	0.0246624	0.0246624	0.0246624	0.0246624	0.0246624	0.0246624	0.0246624	0.0246624	0.0246624	0.0246624	0.1953155	0.0493945	0.04939453	0.4992938
844	0	-32.19425	-35.98053	3.786284	0.05690397	0.1611047	0.0224913	0.0224913	0.0224913	0.0224913	0.0224913	0.0224913	0.0224913	0.0224913	0.0224913	0.0224913	0.0224913	0.0224913	0.0224913	0.0224913	0.0224913	0.0224913	0.0224913	0.0224913	0.0224913	0.0224913	0.0224913	0.0224913	0.0224913	0.02487277	0.056904	0.05690397	0.3952496
845	1	-31.0651	-34.78512	3.720019	0.05391126	0.1543689	0.00640546	0.00640546	0.00640546	0.00640546	0.00640546	0.00640546	0.00640546	0.00640546	0.00640546	0.00640546	0.00640546	0.00640546	0.00640546	0.00640546	0.00640546	0.00640546	0.00640546	0.00640546	0.00640546	0.00640546	0.00640546	0.00640546	0.00640546	0.05340817	0.0539113	0.05391126	0.1188149
846	0	-31.72014	-35.30612	3.585982	0.06559448	0.1213199	0.00580943	0.00580943	0.00580943	0.00580943	0.00580943	0.00580943	0.00580943	0.00580943	0.00580943	0.00580943	0.00580943	0.00580943	0.00580943	0.00580943	0.00580943	0.00580943	0.00580943	0.00580943	0.00580943	0.00580943	0.00580943	0.00580943	0.00580943	0.0406267	0.0655945	0.06559448	0.08856582
847	1	-31.29257	-35.88494	4.592375	0.04391158	0.06270715	0.00692926	0.00692926	0.00692926	0.00692926	0.00692926	0.00692926	0.00692926	0.00692926	0.00692926	0.00692926	0.00692926	0.00692926	0.00692926	0.00692926	0.00692926	0.00692926	0.00692926	0.00692926	0.00692926	0.00692926	0.00692926	0.00692926	0.00692926	0.1085329	0.0439116	0.04391158	0.1578003
848	0	-35.02529	-36.56354	1.538257	0.06129345	0.2539975	0.0353507	0.0353507	0.0353507	0.0353507	0.0353507	0.0353507	0.0353507	0.0353507	0.0353507	0.0353507	0.0353507	0.0353507	0.0353507	0.0353507	0.0353507	0.0353507	0.0353507	0.0353507	0.0353507	0.0353507	0.0353507	0.0353507	0.0353507	0.134528	0.0612935	0.06129345	0.5767452
849	1	-32.7339	-35.03632	2.302427	0.0663879	0.1963121	0.00534004	0.00534004	0.00534004	0.00534004	0.00534004	0.00534004	0.00534004	0.00534004	0.00534004	0.00534004	0.00534004	0.00534004	0.00534004	0.00534004	0.00534004	0.00534004	0.00534004	0.00534004	0.00534004	0.00534004	0.00534004	0.00534004	0.00534004	0.08996743	0.0663879	0.0663879	0.080437
850	0	-33.55336	-37.70535	4.151989	0.02540413	0.1855924	0.00438262	0.00438262	0.00438262	0.00438262	0.00438262	0.00438262	0.00438262	0.00438262	0.00438262	0.00438262	0.00438262	0.00438262	0.00438262	0.00438262	0.00438262	0.00438262	0.00438262	0.00438262	0.00438262	0.00438262	0.00438262	0.00438262	0.00438262	0.1235192	0.0254041	0.02540413	0.1725162
